signal_date,eval_date,strategy,ticker,signal,open,close,high,pct_high,pct_close,wl,status
2026-05-25,2026-05-26,swing,BTPN.JK,PRE_MARKUP,2430.0,2350.0,2450.0,0.82,-3.29,L,evaluated
2026-05-25,2026-05-26,swing,EPMT.JK,PRE_MARKUP,2300.0,2320.0,2330.0,1.3,0.87,W,evaluated
2026-05-25,2026-05-26,swing,MAPI.JK,PRE_MARKUP,1495.0,1500.0,1505.0,0.67,0.33,W,evaluated
2026-05-25,2026-05-26,swing,MLBI.JK,PRE_MARKUP,6050.0,6075.0,6150.0,1.65,0.41,W,evaluated
2026-05-25,2026-05-26,swing,RBMS.JK,PRE_MARKUP,75.0,70.0,75.0,0.0,-6.67,L,evaluated
2026-05-25,2026-05-26,swing,TALF.JK,PRE_MARKUP,990.0,830.0,990.0,0.0,-16.16,L,evaluated
2026-05-25,2026-05-26,swing,UNIC.JK,PRE_MARKUP,15150.0,15350.0,15500.0,2.31,1.32,W,evaluated
2026-05-25,2026-05-26,swing,DFAM.JK,BREAKOUT,109.0,118.0,121.0,11.01,8.26,W,evaluated
2026-05-25,2026-05-26,swing,UVCR.JK,PRE_MARKUP,234.0,220.0,238.0,1.71,-5.98,L,evaluated
2026-05-25,2026-05-26,swing,CBRE.JK,PRE_MARKUP,880.0,845.0,890.0,1.14,-3.98,L,evaluated
2026-05-25,2026-05-26,swing,PACK.JK,PRE_MARKUP,310.0,308.0,326.0,5.16,-0.65,L,evaluated
2026-05-25,2026-05-26,swing,HBAT.JK,PRE_MARKUP,498.0,505.0,510.0,2.41,1.41,W,evaluated
